match_id,date,queue_id,game_mode,game_type,patch,role,champion,win,kills,deaths,assists,team_kills,team_deaths,team_assists,cs,cs_per_min,vision_score,vision_score_per_min,wards_placed,wards_killed,control_wards_bought,gold_earned,total_damage_to_champions,game_duration_seconds,game_duration_min,combat_events,all_fights,my_fights,fight_wins,fight_evens,fight_losses,survived_fights,died_fights,solo_fights,small_fights,skirmishes,teamfights,early_fights,mid_fights,late_fights,objective_before_gain,objective_before_loss,objective_during_gain,objective_during_loss,objective_after_gain,objective_after_loss
JP1_583912007,2026-05-23 15:54:19,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,True,2,7,20,30,36,42,51,1.23,100,2.42,37,12,6,11650,16393,2482,41.37,29,36,14,8,1,5,7,7,0,5,6,3,3,6,5,0,2,0,0,2,3
JP1_583830842,2026-05-23 02:25:24,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Morgana,False,4,5,14,25,34,35,56,1.6,68,1.94,30,0,5,11033,24712,2103,35.05,23,28,14,8,1,5,9,5,1,4,5,4,4,6,4,2,3,0,0,1,3
JP1_583647018,2026-05-22 01:29:23,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,True,1,2,23,29,15,49,30,1.03,80,2.75,30,6,7,9334,8815,1745,29.08,26,22,11,10,0,1,9,2,0,5,2,4,5,5,1,2,0,1,0,3,1
JP1_583638626,2026-05-22 00:48:49,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Morgana,False,1,5,1,6,25,6,56,2.08,60,2.23,18,9,5,6819,14998,1613,26.88,7,22,6,1,1,4,1,5,0,2,2,2,1,4,1,1,1,0,1,0,1
JP1_583627479,2026-05-22 00:00:45,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,False,0,4,8,17,34,18,29,0.78,81,2.17,39,3,3,8271,7260,2237,37.28,12,24,7,2,2,3,3,4,0,1,2,4,1,1,5,0,2,1,0,1,2
JP1_583619029,2026-05-21 23:22:44,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Seraphine,False,0,3,5,20,32,16,61,1.82,56,1.67,19,5,2,8387,19222,2014,33.57,8,25,7,2,1,4,4,3,0,0,4,3,1,2,4,0,3,0,2,0,2
JP1_583457881,2026-05-21 00:05:15,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Janna,True,0,0,0,11,4,1,24,1.41,29,1.7,13,1,4,3619,1624,1024,17.07,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP1_583454180,2026-05-20 23:43:50,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,False,1,1,0,3,11,1,29,1.98,28,1.91,11,1,3,3848,1736,879,14.65,2,12,2,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
JP1_583441601,2026-05-20 22:57:45,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,False,1,7,12,29,31,41,32,0.78,97,2.36,41,3,10,9792,13049,2465,41.08,20,28,11,5,1,5,4,7,0,1,3,7,1,3,7,0,4,1,2,0,1
JP1_583304510,2026-05-20 01:25:45,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,True,2,5,16,36,19,44,41,1.2,70,2.05,32,7,3,10228,9826,2045,34.08,23,22,11,5,2,4,6,5,0,3,3,5,1,6,4,5,0,1,0,4,1
JP1_583298302,2026-05-20 00:46:42,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Renata,False,0,3,3,6,19,6,39,1.4,72,2.59,26,9,5,6480,4331,1666,27.77,6,12,6,2,0,4,3,3,0,2,2,2,1,3,2,1,3,0,1,0,1
JP1_583103270,2026-05-18 22:56:39,400,CLASSIC,MATCHED_GAME,16.10.776.5552,UTILITY,Nami,True,5,7,16,32,37,53,54,1.13,125,2.62,51,4,3,14414,18370,2865,47.75,28,38,17,8,2,7,10,7,0,7,6,4,4,3,10,3,1,0,0,3,2
JP1_582335397,2026-05-15 01:35:56,400,CLASSIC,MATCHED_GAME,16.10.775.1511,UTILITY,Seraphine,False,0,3,4,11,36,17,51,1.89,52,1.92,22,4,6,7175,8794,1621,27.02,7,26,6,2,0,4,3,3,0,1,2,3,1,4,1,0,1,1,1,1,1
JP1_582332415,2026-05-15 01:17:05,400,CLASSIC,MATCHED_GAME,16.10.775.1511,UTILITY,Nami,False,0,1,0,2,11,1,14,1.22,12,1.05,8,1,1,2602,1372,688,11.47,1,11,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
JP1_582317507,2026-05-15 00:05:48,400,CLASSIC,MATCHED_GAME,16.10.775.1511,UTILITY,Seraphine,True,2,4,15,24,13,51,57,1.7,74,2.2,38,7,2,9804,14304,2014,33.57,21,20,10,5,1,4,6,4,0,4,1,5,2,4,4,1,1,1,0,4,0
JP1_582155249,2026-05-14 01:25:38,400,CLASSIC,MATCHED_GAME,16.10.775.1511,UTILITY,Morgana,True,6,2,7,24,13,29,46,2.06,48,2.15,20,4,4,8018,15757,1341,22.35,15,20,10,9,0,1,8,2,2,4,2,2,6,4,0,2,0,1,0,2,0
JP1_581806456,2026-05-12 00:19:57,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Braum,True,1,2,10,30,4,19,11,0.72,18,1.18,11,0,0,4840,2555,912,15.2,13,21,8,8,0,0,6,2,0,4,4,0,7,1,0,1,1,2,0,2,0
JP1_581800511,2026-05-11 23:54:15,400,CLASSIC,MATCHED_GAME,16.9.772.8292,MIDDLE,Galio,True,0,1,1,18,4,16,102,5.84,7,0.4,6,0,0,4810,6407,1048,17.47,2,18,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
JP1_581790090,2026-05-11 23:14:30,400,CLASSIC,MATCHED_GAME,16.9.772.8292,MIDDLE,Galio,False,0,8,2,9,31,11,166,5.12,42,1.29,18,1,7,8232,13567,1947,32.45,10,22,7,0,0,7,0,7,3,1,0,3,3,2,2,0,1,0,0,0,2
JP1_581777636,2026-05-11 22:37:05,400,CLASSIC,MATCHED_GAME,16.9.772.8292,MIDDLE,Galio,True,4,7,14,27,30,50,137,4.17,36,1.1,16,2,6,10458,14643,1969,32.82,25,29,12,4,1,7,5,7,0,5,3,4,4,5,3,1,0,0,1,2,2
JP1_581767336,2026-05-11 21:53:13,400,CLASSIC,MATCHED_GAME,16.9.772.8292,MIDDLE,Anivia,True,1,6,7,37,25,72,131,3.55,40,1.09,21,2,5,9054,5602,2211,36.85,14,33,11,6,2,3,5,6,2,2,5,2,0,5,6,3,1,1,1,1,0
JP1_581640753,2026-05-11 00:04:01,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,True,0,0,7,14,3,14,18,1.17,21,1.36,10,1,3,4415,2788,924,15.4,7,9,4,3,0,1,4,0,0,2,2,0,4,0,0,0,0,0,0,2,0
JP1_581439116,2026-05-10 01:54:24,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,1,2,0,4,16,0,16,0.8,27,1.35,13,1,2,4667,3316,1203,20.05,3,11,2,0,1,1,0,2,0,0,1,1,0,2,0,0,1,0,0,0,2
JP1_581432017,2026-05-10 01:22:50,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,True,4,1,16,37,7,37,29,1.29,40,1.78,16,2,4,7764,6473,1352,22.53,21,28,12,10,2,0,11,1,0,9,2,1,5,7,0,4,0,2,0,2,0
JP1_581415669,2026-05-10 00:26:16,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,0,9,5,21,31,18,20,0.76,32,1.21,15,1,2,6036,5430,1583,26.38,14,28,12,2,1,9,3,9,0,6,5,1,7,4,1,1,2,2,1,2,1
JP1_581402157,2026-05-09 23:38:30,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Morgana,True,7,3,12,29,15,46,79,2.38,76,2.29,38,1,1,11344,17212,1988,33.13,22,27,12,10,0,2,9,3,0,7,3,2,3,5,4,1,1,0,1,5,1
JP1_581386479,2026-05-09 22:50:20,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Janna,False,0,10,20,33,33,65,32,0.73,109,2.5,40,14,8,10764,9239,2615,43.58,30,27,14,5,3,6,4,10,0,2,6,6,4,2,8,1,3,0,1,0,3
JP1_581373890,2026-05-09 22:13:25,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Morgana,True,5,3,18,47,18,42,54,1.87,70,2.42,30,2,4,11019,15653,1732,28.87,26,29,14,11,2,1,11,3,1,7,3,3,7,4,3,2,0,1,0,2,0
JP1_581341733,2026-05-09 20:00:11,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,0,7,14,23,25,38,38,1.05,107,2.95,40,10,6,9183,8450,2174,36.23,21,22,11,5,1,5,4,7,0,5,4,2,2,5,4,2,2,1,0,2,2
JP1_581333309,2026-05-09 19:10:28,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,True,1,4,8,17,19,25,29,0.66,118,2.69,53,7,8,10925,7040,2632,43.87,13,21,9,4,1,4,5,4,0,2,4,3,2,1,6,1,0,1,0,0,3
JP1_581216478,2026-05-09 02:17:27,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,True,2,5,21,32,28,63,25,0.72,94,2.71,37,10,9,9883,12179,2078,34.63,28,18,11,6,2,3,6,5,0,3,2,6,3,4,4,0,1,1,0,4,2
JP1_581207839,2026-05-09 01:38:25,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Morgana,True,1,5,25,45,27,80,40,1.17,105,3.06,38,13,6,10142,14900,2058,34.3,31,29,14,9,0,5,9,5,0,2,8,4,2,6,6,3,1,1,0,6,0
JP1_581197907,2026-05-09 00:58:58,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Seraphine,True,4,5,17,36,26,41,31,0.91,99,2.89,39,6,2,11022,11957,2052,34.2,26,42,18,11,4,3,13,5,1,10,6,1,6,6,6,2,2,1,0,4,2
JP1_581193573,2026-05-09 00:37:55,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,False,1,2,0,1,9,1,12,0.89,16,1.19,9,0,1,3381,2354,806,13.43,3,7,3,1,0,2,1,2,0,3,0,0,3,0,0,0,0,0,0,0,0
JP1_581034202,2026-05-08 01:48:31,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,True,1,0,3,20,7,9,22,1.34,31,1.89,12,1,3,4374,2574,984,16.4,4,21,4,4,0,0,4,0,0,3,1,0,2,2,0,1,0,0,0,0,0
JP1_581027545,2026-05-08 01:02:52,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,False,1,3,4,11,22,19,47,1.45,77,2.38,35,5,6,8756,5177,1945,32.42,8,22,6,2,1,3,3,3,0,2,2,2,1,2,3,0,3,0,0,0,2
JP1_581018990,2026-05-08 00:23:29,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,True,1,4,10,20,23,26,51,1.48,87,2.52,35,3,6,9254,6956,2070,34.5,15,27,10,4,3,3,6,4,0,5,4,1,0,5,5,2,0,0,0,1,1
JP1_580864240,2026-05-07 01:30:56,420,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,0,9,11,27,41,33,39,1.05,87,2.34,43,3,11,8993,8500,2234,37.23,20,35,12,4,1,7,3,9,0,1,8,3,1,4,7,1,4,0,0,2,4
JP1_580855519,2026-05-07 00:42:16,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,3,8,22,45,43,77,31,0.71,114,2.61,48,5,7,11891,15236,2620,43.67,33,38,15,5,1,9,7,8,0,4,4,7,2,6,7,2,1,2,0,2,4
JP1_580843375,2026-05-06 23:44:04,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,True,1,5,24,46,21,79,34,1.01,84,2.49,38,4,5,9090,12437,2021,33.68,30,35,14,10,0,4,9,5,0,5,4,5,3,6,5,2,1,1,2,7,1
JP1_580766692,2026-05-06 18:13:52,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,False,1,3,6,10,26,14,36,1.17,80,2.61,32,4,7,7379,5284,1841,30.68,10,23,7,4,0,3,4,3,0,6,0,1,2,4,1,0,3,0,0,1,1
JP1_580765194,2026-05-06 18:05:08,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,True,0,0,0,2,0,3,1,0.78,0,0.0,1,0,1,543,0,77,1.28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP1_580756373,2026-05-06 17:22:30,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Milio,True,3,1,19,47,15,56,32,0.9,81,2.29,32,4,6,10776,9217,2124,35.4,23,34,12,11,1,0,11,1,1,3,5,3,3,5,4,4,0,2,0,5,0
JP1_580744748,2026-05-06 16:28:42,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,True,3,3,20,35,15,33,22,0.77,60,2.09,25,2,6,9658,10329,1722,28.7,26,34,16,14,1,1,13,3,0,12,3,1,6,7,3,3,2,1,0,3,1
JP1_580666865,2026-05-06 03:16:57,420,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,0,7,1,3,30,3,26,0.87,76,2.54,37,7,6,6362,4708,1793,29.88,8,19,8,0,0,8,1,7,0,3,2,3,1,4,3,0,2,0,1,0,4
JP1_580657909,2026-05-06 02:32:40,420,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,False,0,4,7,19,30,24,32,0.94,90,2.63,37,9,8,8427,5422,2052,34.2,11,28,9,3,1,5,5,4,0,1,6,2,1,1,7,0,1,0,2,1,2
JP1_580656938,2026-05-06 02:23:28,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Janna,True,0,0,0,0,0,0,1,0.69,0,0.0,1,0,1,567,0,87,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP1_580651266,2026-05-06 01:48:28,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Janna,True,0,1,3,21,11,9,29,1.36,43,2.01,18,3,6,5200,3481,1284,21.4,4,22,4,3,0,1,3,1,0,3,1,0,2,2,0,1,1,0,0,0,1
JP1_580639352,2026-05-06 00:52:33,400,CLASSIC,MATCHED_GAME,16.9.772.8292,MIDDLE,Galio,True,2,6,14,36,51,57,236,5.15,72,1.57,27,9,6,14181,22056,2752,45.87,22,45,14,8,1,5,8,6,0,6,3,5,0,6,8,2,2,0,0,2,4
JP1_580543013,2026-05-05 17:43:06,400,CLASSIC,MATCHED_GAME,16.9.772.8292,UTILITY,Nami,True,0,3,13,27,15,42,26,1.08,49,2.04,24,3,5,5864,5783,1441,24.02,16,21,8,4,3,1,5,3,0,2,2,4,3,5,0,2,2,0,0,1,1
JP1_580019330,2026-05-03 00:36:42,420,CLASSIC,MATCHED_GAME,16.9.772.1032,UTILITY,Nami,True,1,1,6,22,7,20,19,0.86,46,2.08,21,3,4,5799,3996,1327,22.12,8,21,5,4,0,1,4,1,0,3,2,0,2,3,0,0,0,0,0,1,0
JP1_580006635,2026-05-02 23:51:09,420,CLASSIC,MATCHED_GAME,16.9.772.1032,UTILITY,Nami,False,0,5,3,6,18,6,34,1.25,60,2.21,25,12,5,5952,4675,1628,27.13,8,10,6,0,1,5,1,5,0,1,4,1,3,2,1,0,0,0,0,0,2
JP1_579981367,2026-05-02 22:15:10,420,CLASSIC,MATCHED_GAME,16.9.772.1032,UTILITY,Nami,False,0,8,8,14,37,23,29,0.87,74,2.23,32,4,6,7588,4458,1991,33.18,16,29,12,3,1,8,4,8,0,2,7,3,2,5,5,0,4,0,1,1,3
JP1_579969592,2026-05-02 21:29:49,400,CLASSIC,MATCHED_GAME,16.9.772.1032,UTILITY,Seraphine,True,1,4,7,21,11,26,33,1.23,53,1.98,24,0,5,7255,4682,1610,26.83,12,26,6,3,0,3,2,4,0,4,1,1,2,3,1,0,0,1,0,1,0
JP1_579635375,2026-05-01 01:39:42,400,CLASSIC,MATCHED_GAME,16.9.771.8383,UTILITY,Nami,False,0,6,10,14,32,24,31,0.92,81,2.4,27,4,3,8269,8602,2023,33.72,16,20,8,3,0,5,3,5,0,1,4,3,1,4,3,1,2,2,1,0,1
JP1_579627931,2026-05-01 01:01:34,420,CLASSIC,MATCHED_GAME,16.9.771.8383,UTILITY,Nami,True,3,1,10,25,13,32,29,1.01,63,2.19,27,5,5,8723,6817,1725,28.75,14,21,8,6,1,1,7,1,0,2,4,2,3,3,2,4,0,1,0,2,0
JP1_579621170,2026-05-01 00:24:48,420,CLASSIC,MATCHED_GAME,16.9.771.8383,UTILITY,Nami,False,1,10,8,28,38,30,31,0.98,78,2.47,36,7,6,7819,7188,1893,31.55,19,32,13,4,1,8,3,10,0,4,4,5,4,7,2,1,2,1,2,1,2
