match_id,queue_id,game_mode,game_type,patch,riot_id,tag_line,team_id,role,champion,win,kills,deaths,assists,cs,vision_score,wards_placed,wards_killed,gold_earned,total_damage_to_champions,game_duration_seconds
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,taroyan,4884,100,JUNGLE,Zac,True,2,4,18,144,23,3,3,11922,16027,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,MIDDLE,Xerath,True,9,4,14,177,51,18,2,13394,34674,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,デブは経済の潤滑油,fat,100,BOTTOM,Tristana,True,20,5,3,258,10,4,1,21752,60713,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,さとでら,3343,100,UTILITY,Leona,True,1,5,18,16,56,27,3,9952,10215,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,kutidake,01829,200,TOP,Malphite,False,4,6,12,137,30,15,1,10752,26241,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,あたし,0212,200,JUNGLE,Zaahen,False,2,9,11,213,37,6,8,13079,19517,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,TorigaraTonkotu,1052,200,MIDDLE,Diana,False,1,9,7,169,19,9,2,10032,15684,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,Ra61,7201,200,BOTTOM,Jinx,False,13,8,4,259,25,10,1,18427,41496,2206
JP1_569422334,400,CLASSIC,MATCHED_GAME,16.5,旧ぶどう農園跡地,210,200,UTILITY,Nidalee,False,5,5,9,45,82,33,4,10589,14442,2206
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,だスコ,2177,100,TOP,Jax,True,4,3,9,193,30,10,1,12551,15215,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,letsdonateblood,614,100,JUNGLE,LeeSin,True,3,5,13,199,39,15,3,11564,11242,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,bashi,9090,100,MIDDLE,Katarina,True,2,7,9,172,32,10,6,9383,19149,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,Survest,JP1,100,BOTTOM,Jinx,True,22,4,6,242,15,8,3,20691,48759,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,UTILITY,Janna,True,2,5,22,37,73,29,8,9499,6007,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,rerere,0987,200,TOP,Vayne,False,8,6,8,246,41,9,2,14694,33284,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,でかいテリア,777,200,JUNGLE,Volibear,False,3,7,7,170,19,10,2,10406,8630,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,NAMAEBI,ebi,200,MIDDLE,Ekko,False,7,5,5,220,22,7,3,12153,16200,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,1000RI,Aym,200,BOTTOM,MissFortune,False,5,8,12,167,24,10,2,12983,17220,1927
JP1_570132990,400,CLASSIC,MATCHED_GAME,16.5,れいとうごはん,001,200,UTILITY,Neeko,False,1,7,14,33,98,26,14,8172,12915,1927
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,zero777,777,100,TOP,Malphite,False,1,1,4,197,24,12,0,9718,20996,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,Survest,JP1,100,JUNGLE,Vi,False,7,5,3,190,34,8,7,12104,20524,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,MIDDLE,Ahri,False,1,9,1,181,44,15,2,8718,8376,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,L1q,6990,100,BOTTOM,Jhin,False,6,5,3,206,10,6,1,12778,13492,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,UxU,SUP,100,UTILITY,Neeko,False,3,4,8,60,67,17,10,8915,16566,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,raheironn,JP1,200,TOP,Illaoi,True,0,4,4,278,29,10,1,12304,22135,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,kagikko G2,049,200,JUNGLE,Kayn,True,7,4,5,208,27,6,2,13334,16196,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,一瞬千撃抜山蓋世鬼哭啾啾故豪鬼成,豪鬼成,200,MIDDLE,Lissandra,True,10,2,7,250,16,7,4,15491,31750,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,GAPハムハット卿,JGGAP,200,BOTTOM,Kaisa,True,4,3,3,224,15,8,1,11760,10435,1874
JP1_570153213,400,CLASSIC,MATCHED_GAME,16.5,バカ変態うるさいもう知らなーーい,aisu,200,UTILITY,Zoe,True,3,5,7,31,73,31,7,8840,17619,1874
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,zero777,777,100,TOP,Garen,True,16,2,4,351,48,3,12,24726,46834,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,Survest,JP1,100,JUNGLE,Diana,True,10,7,8,304,65,9,18,19148,35369,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,MIDDLE,Galio,True,2,4,7,249,62,29,4,13177,14762,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,sasaming,3275,100,BOTTOM,Ashe,True,1,7,12,226,20,4,4,15102,16338,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,UxU,SUP,100,UTILITY,Seraphine,True,0,9,9,53,103,40,13,10885,11530,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,pinonnu,2309,200,TOP,Teemo,False,1,7,8,248,21,10,2,14364,27013,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,arumanu,527,200,JUNGLE,Ekko,False,11,6,8,226,48,8,6,17657,37586,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,ふわふわイースト菌,ytjp,200,MIDDLE,Morgana,False,5,3,7,345,64,25,6,18992,27747,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,Shobeee,0822,200,BOTTOM,Varus,False,9,5,9,272,9,5,2,18680,32267,2721
JP1_570161289,400,CLASSIC,MATCHED_GAME,16.5,suzunan,JP1,200,UTILITY,Zyra,False,2,8,20,50,114,40,16,12762,40547,2721
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,zero777,777,100,TOP,Jax,False,4,3,2,220,57,19,6,11810,15046,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,Survest,JP1,100,JUNGLE,MonkeyKing,False,1,2,5,251,47,11,12,12182,8906,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,ヨネs剣士,2323,100,MIDDLE,Mel,False,1,6,2,271,15,8,0,11387,7678,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,Lea,9984,100,BOTTOM,Ziggs,False,1,6,3,218,13,12,2,11496,18518,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,UTILITY,Seraphine,False,0,6,4,45,57,28,1,7944,7462,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,k2777,776,200,TOP,Mordekaiser,True,5,1,1,249,52,18,3,12052,16901,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,4902,490,200,JUNGLE,LeeSin,True,9,1,7,245,30,10,6,14158,23661,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,人の心とか無い,うみんぐ,200,MIDDLE,Galio,True,6,1,7,227,22,12,0,13047,13815,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,6239812,jikku,200,BOTTOM,Aphelios,True,2,3,10,277,23,5,9,14232,22407,2064
JP1_570170572,400,CLASSIC,MATCHED_GAME,16.5,特色Meursault,3291,200,UTILITY,Lulu,True,1,2,12,19,74,26,8,8564,7820,2064
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,あびゃびゃ,8400,100,TOP,Sion,False,0,3,1,90,12,5,1,4449,7536,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,おやつカルパス,ツナマヨ味,100,JUNGLE,Lillia,False,2,2,0,108,25,4,5,5350,5135,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,SAMADAA,2737,100,MIDDLE,Yasuo,False,2,5,0,78,6,3,0,4447,4525,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,sironeko,0322,100,BOTTOM,Aphelios,False,1,2,2,86,1,1,0,4944,5276,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,UTILITY,Nami,False,1,3,2,25,18,9,2,3786,3648,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,ダンプ松本,1795,200,TOP,DrMundo,True,3,0,1,90,12,4,1,5159,11219,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,与謝野晶子,vrc,200,JUNGLE,Diana,True,2,1,1,75,14,4,4,5061,1532,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,loveU,1979,200,MIDDLE,Yone,True,5,2,4,115,10,4,2,7507,11985,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,mizunican,6904,200,BOTTOM,Tristana,True,5,0,0,128,12,5,1,7181,6888,918
JP1_570301929,400,CLASSIC,MATCHED_GAME,16.5,Arumo,0706,200,UTILITY,Leona,True,0,3,4,21,25,8,1,4174,4120,918
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,天然水,3783,100,TOP,Sett,True,14,2,3,182,19,7,0,13368,29441,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,sda162,JP1,100,JUNGLE,JarvanIV,True,4,0,9,176,33,7,6,11226,7864,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,SAMADAA,2737,100,MIDDLE,Xerath,True,4,5,4,137,20,11,1,8809,28487,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,rato,vvv,100,BOTTOM,MissFortune,True,5,3,3,143,29,10,4,10743,14986,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,一期一会ttv,kmdzi,100,UTILITY,Nautilus,True,0,2,7,34,11,1,3,6922,7760,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,けんじ,taro,200,TOP,Rumble,False,2,8,0,153,13,6,0,8277,20852,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,旧ぶどう農園跡地,210,200,JUNGLE,MonkeyKing,False,3,3,1,199,37,8,5,11115,8832,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,Captain Underpan,0000,200,MIDDLE,Hwei,False,2,7,2,149,5,2,1,8175,16132,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,riku1blade,1209,200,BOTTOM,Yunara,False,3,5,5,182,10,4,1,11176,24693,1762
JP1_570307638,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,200,UTILITY,Nami,False,2,4,6,36,46,24,2,7981,7633,1762
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,tayutayu,5274,100,TOP,Malphite,False,5,5,7,214,20,7,2,11649,19424,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,arcenciel,0413,100,JUNGLE,Volibear,False,2,8,4,189,33,9,5,10503,13495,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,kwwmn,6737,100,MIDDLE,Ahri,False,4,10,2,172,20,10,3,11444,15365,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,Mmira86,6389,100,BOTTOM,Samira,False,7,6,4,163,6,4,1,13698,19727,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,UTILITY,Leona,False,1,10,7,40,83,38,4,8479,9056,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,安心院なじみ,1919,200,TOP,Heimerdinger,True,3,8,8,165,16,3,2,10028,27411,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,横後BD格Nレバサブ,hara2,200,JUNGLE,Lillia,True,11,2,13,176,36,4,8,13676,24899,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,UZQueen,uesan,200,MIDDLE,Naafiri,True,11,3,13,177,34,15,2,13515,29551,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,kojikojitiritiri,5645,200,BOTTOM,Varus,True,12,4,15,207,15,5,3,16315,34449,1988
JP1_570319449,400,CLASSIC,MATCHED_GAME,16.5,Bara2929,にくじゃが,200,UTILITY,Rell,True,2,2,23,26,96,31,12,9054,9485,1988
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,ACDC Destroyer,デストロ,100,TOP,Sion,False,3,3,2,165,14,6,0,7635,8866,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,横後BD格Nレバサブ,hara2,100,JUNGLE,Diana,False,2,1,6,100,16,4,1,7037,7989,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,MIDDLE,Xerath,False,2,3,0,102,25,10,0,5340,7762,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,自覚に於ける直観と反省,1tap,100,BOTTOM,Ashe,False,0,5,2,84,7,4,0,4880,5273,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,安心院なじみ,1919,100,UTILITY,Poppy,False,3,3,1,16,35,16,3,5179,5151,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,やまおやじぃ,1921,200,TOP,Irelia,True,2,3,0,155,5,2,0,7226,13864,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,sinnku,3384,200,JUNGLE,KSante,True,1,3,1,97,22,5,3,5822,4568,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,ちょこ,すー民,200,MIDDLE,Zed,True,1,2,3,133,16,8,3,6317,6584,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,c0ko,015,200,BOTTOM,Smolder,True,5,1,6,147,10,6,1,9880,12149,1147
JP1_570511965,400,CLASSIC,MATCHED_GAME,16.5,をばのすけ,221,200,UTILITY,Pyke,True,6,1,6,26,42,11,10,7519,9321,1147
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,シアン,0FFFF,100,TOP,Ambessa,False,3,9,8,180,32,14,0,12021,27768,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,rubysalis,JP1,100,JUNGLE,Kindred,False,15,5,11,282,38,11,6,20173,57984,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,ダイソウゲン,8491,100,MIDDLE,Vex,False,12,4,19,216,42,16,4,15391,46344,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,シュシュ2525,JP1,100,BOTTOM,Twitch,False,29,9,9,204,23,7,2,22781,69876,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,ぼんじり,ponpo,100,UTILITY,Morgana,False,3,7,19,58,34,12,3,12209,11564,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,毎日がチートデイ,nari,200,TOP,Illaoi,True,17,8,7,254,38,15,0,22958,66336,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,mocchiko,2845,200,JUNGLE,DrMundo,True,6,9,11,157,61,23,9,15157,21683,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,kenken,1157,200,MIDDLE,Ahri,True,4,15,1,226,23,9,2,14477,16592,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,ryukyu,1105,200,BOTTOM,Yunara,True,7,20,4,216,2,2,0,18219,27087,2560
JP1_570516971,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,200,UTILITY,Nami,True,0,11,23,41,85,32,9,12876,15624,2560
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,pastel kitazawa,9680,100,TOP,Zaahen,False,12,7,4,179,17,7,3,13938,27772,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,如月るなVTuber,よわい,100,JUNGLE,Kayn,False,5,7,10,198,71,14,9,12562,12708,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,MIDDLE,Xerath,False,4,8,8,157,43,14,2,9551,23133,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,ふちゃ,9483,100,BOTTOM,Ashe,False,11,6,11,176,2,0,0,15553,22228,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,ニジマス,fish,100,UTILITY,Nautilus,False,2,4,26,26,60,21,4,11016,16078,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,月女神の無垢な愛,オリオン,200,TOP,Yorick,True,4,6,8,203,39,15,3,12959,27743,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,bukimidaifuku,8008,200,JUNGLE,Briar,True,4,6,6,160,19,9,0,10994,13992,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,stelben,8553,200,MIDDLE,Malzahar,True,9,6,7,247,25,12,2,16034,32599,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,Air,2391,200,BOTTOM,Caitlyn,True,7,9,8,156,12,7,0,13566,35884,1970
JP1_570949791,400,CLASSIC,MATCHED_GAME,16.5,Kuon913,3947,200,UTILITY,Mel,True,8,7,8,87,39,20,4,12230,27515,1970
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,ATA,DQ208,100,TOP,Aatrox,False,0,5,0,102,9,4,1,4911,7685,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,まっちゃ,龍ぽた,100,JUNGLE,Warwick,False,0,4,3,109,12,4,0,5799,3111,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,saheran,1927,100,MIDDLE,Yone,False,0,3,0,104,8,6,0,4841,6917,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,laytonbrown,12345,100,BOTTOM,Ashe,False,0,3,3,85,3,3,0,5179,4633,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,UTILITY,Seraphine,False,4,1,0,39,27,10,1,5272,5264,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,おばあちゃん第一,野菜食え,200,TOP,Renekton,True,10,0,0,128,11,6,0,9720,17417,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,simo,6164,200,JUNGLE,Naafiri,True,3,0,2,130,9,5,1,7210,3863,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,chestnut,37458,200,MIDDLE,Ahri,True,1,0,2,152,8,6,0,6309,12303,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,アベリアル,9322,200,BOTTOM,Mel,True,2,1,1,119,6,4,1,6905,8023,1090
JP1_571095396,400,CLASSIC,MATCHED_GAME,16.5,maibara,9259,200,UTILITY,Morgana,True,0,3,2,12,29,13,0,4583,6893,1090
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,tomato,15151,100,TOP,Aatrox,False,0,4,0,64,16,5,1,4198,8301,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,みやしたさん,twich,100,JUNGLE,Volibear,False,1,1,3,124,13,9,0,6722,7225,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,天逆鉾,ふしぐろw,100,MIDDLE,Zed,False,5,1,1,140,7,4,1,8354,13885,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,shiromeshiNP,okome,100,BOTTOM,Jinx,False,2,3,1,129,13,7,1,7596,6307,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,7naksk,7939,100,UTILITY,TahmKench,False,1,4,2,25,36,11,4,5270,5900,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,FMJsx,tarko,200,TOP,Sett,True,5,1,2,107,22,7,2,8532,19751,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,0ちょむ0,4082,200,JUNGLE,Amumu,True,0,2,3,141,13,4,0,7090,6464,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,村人C,4747,200,MIDDLE,Yone,True,1,4,1,105,9,7,0,5882,6114,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,サージタウス山根,水星担当,200,BOTTOM,Ashe,True,6,1,2,162,17,9,2,9873,13118,1296
JP1_571123224,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,200,UTILITY,Nami,True,1,1,6,28,37,16,1,6107,6974,1296
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,Shungiku000,0000,100,TOP,Mordekaiser,False,15,4,1,179,26,11,0,13103,32894,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,SSseiyaku,1203,100,JUNGLE,FiddleSticks,False,2,5,5,187,62,3,2,10615,15815,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,天逆鉾,ふしぐろw,100,MIDDLE,Zed,False,8,4,1,180,15,6,1,12460,20332,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,shiromeshiNP,okome,100,BOTTOM,Caitlyn,False,3,5,0,188,22,9,1,10532,12231,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,UTILITY,Braum,False,1,7,3,20,79,34,3,7437,4624,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,ExREN,9119,200,TOP,Aatrox,True,0,14,1,76,7,2,1,6852,7168,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,げーみんぐばぶ,bub64,200,JUNGLE,Gwen,True,1,5,5,171,37,5,8,9779,5702,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,Ifeelurwall,1026,200,MIDDLE,Hwei,True,0,8,2,129,8,5,0,7963,9280,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,Nutmeg,nuts,200,BOTTOM,Aphelios,True,24,2,0,339,25,13,2,25079,69099,1959
JP1_571124937,400,CLASSIC,MATCHED_GAME,16.5,カード,7527,200,UTILITY,Lulu,True,0,0,21,25,45,18,1,9844,3961,1959
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,Kobe Final Boss,ｗｗｗ,100,TOP,Aatrox,True,6,4,6,133,16,6,1,9301,18184,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,YONEKING,JP2,100,JUNGLE,Malphite,True,3,2,12,155,28,8,2,10013,14691,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,100,MIDDLE,Ahri,True,2,4,4,157,27,12,2,8195,8803,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,paparazzi,szksr,100,BOTTOM,Kaisa,True,9,0,3,243,29,10,3,14225,21599,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,sayaendu,5732,100,UTILITY,Rell,True,0,4,11,27,80,27,7,6660,7698,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,ariana,good,200,TOP,Yone,False,3,9,4,142,25,9,0,9615,28696,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,marka,2750,200,JUNGLE,Shen,False,4,3,4,162,36,13,1,9833,6782,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,yuuuhi,0389,200,MIDDLE,Syndra,False,4,3,4,234,35,12,5,12235,22397,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,おすし,1013,200,BOTTOM,MissFortune,False,3,1,1,201,20,11,1,10683,9429,1705
JP1_571266562,400,CLASSIC,MATCHED_GAME,16.5,Rin7576,7576,200,UTILITY,Seraphine,False,0,5,0,31,25,11,7,5935,2611,1705
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,youto0922,JP1,100,TOP,Tryndamere,True,9,6,7,281,47,17,0,19070,52739,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,gyeoul,006,100,JUNGLE,Jayce,True,11,10,11,218,63,18,7,21217,33562,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,omochimochiiiiii,0308,100,MIDDLE,Heimerdinger,True,6,11,10,158,38,18,1,14712,40322,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,kwol,3793,100,BOTTOM,Yunara,True,9,6,12,429,40,15,2,24943,52835,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,ryUsakeN,0326,100,UTILITY,Nautilus,True,0,7,16,37,23,11,1,12763,17241,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,tabasa,2318,200,TOP,KSante,False,5,9,13,240,18,6,2,16187,32939,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,Noah022,3567,200,JUNGLE,Kayn,False,10,7,10,240,30,12,1,19336,36165,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,421S,4785,200,MIDDLE,Naafiri,False,15,6,7,317,39,17,4,22271,39923,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,LOTUS,6600,200,BOTTOM,Aphelios,False,7,7,7,346,6,2,1,20134,51875,3022
JP1_571276922,400,CLASSIC,MATCHED_GAME,16.5,RN K3NCH1,SKZ,200,UTILITY,Nami,False,3,6,16,35,107,47,3,13519,19677,3022
JP1_571908469,400,CLASSIC,MATCHED_GAME,16.6,Kope,0256,100,TOP,Mordekaiser,True,11,3,1,158,45,12,2,12983,35368,1869
JP1_571908469,400,CLASSIC,MATCHED_GAME,16.6,miiisyan,0348,100,JUNGLE,Shyvana,True,8,3,5,210,17,5,1,13377,21274,1869
