match_id,queue_id,game_mode,game_type,patch,riot_id,tag_line,team_id,role,champion,win,kills,deaths,assists,cs,vision_score,wards_placed,wards_killed,gold_earned,total_damage_to_champions,game_duration_seconds
JP1_590908218,400,CLASSIC,MATCHED_GAME,16.13,Raven,W680,100,UTILITY,Rell,False,3,7,2,33,72,24,8,8644,7168,1892
JP1_590908218,400,CLASSIC,MATCHED_GAME,16.13,たんちゃん,劣化版,200,TOP,Mordekaiser,True,8,4,3,176,26,11,0,11163,24323,1892
JP1_590908218,400,CLASSIC,MATCHED_GAME,16.13,名月くらげTwitch,ルナ友,200,JUNGLE,Briar,True,15,3,5,217,31,8,3,15929,37455,1892
JP1_590908218,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,200,MIDDLE,Galio,True,2,4,16,153,36,18,3,9775,18279,1892
JP1_590908218,400,CLASSIC,MATCHED_GAME,16.13,mocchi,キツネリス,200,BOTTOM,Jinx,True,11,1,10,183,13,7,1,13993,25576,1892
JP1_590908218,400,CLASSIC,MATCHED_GAME,16.13,WrS4n,9110,200,UTILITY,Nautilus,True,4,2,18,42,66,23,6,9803,12067,1892
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,FutaboshiOto,047,100,TOP,Sion,True,3,2,3,221,21,8,1,11295,19135,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,ぺんぺーん,ハンバーグ,100,JUNGLE,Briar,True,7,5,5,159,24,9,0,11721,15311,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,IQ3億のビタミン,8731,100,MIDDLE,Ryze,True,14,0,6,147,22,10,2,13364,36501,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,紫華 たると,0403,100,BOTTOM,Smolder,True,3,0,8,181,10,6,0,11162,8749,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,光のメンタルどらごん,5242,100,UTILITY,Seraphine,True,1,2,13,35,53,21,5,8160,9462,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,婚活中の狂戦士,異世界帰り,200,TOP,Sett,False,4,5,0,124,8,2,1,7666,20528,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,首が長いからや,5264,200,JUNGLE,Nocturne,False,3,6,2,155,13,4,2,9418,11406,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,それってdo you mean,頭お花畑,200,MIDDLE,Ahri,False,2,8,2,147,16,12,0,7646,19046,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,mamioka,6068,200,BOTTOM,Caitlyn,False,0,5,1,193,11,3,4,8240,11313,1663
JP1_591064825,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,200,UTILITY,Nami,False,0,4,2,35,70,30,4,6096,7953,1663
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,Reyxun,3114,100,TOP,Illaoi,True,7,1,4,181,12,5,0,11407,16574,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,Take the risk,FhD,100,JUNGLE,Warwick,True,5,3,5,124,19,6,2,9291,15292,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,番いの破壊者,No0,100,MIDDLE,Galio,True,2,3,9,114,11,6,1,7893,8445,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,4veVe,しゅうじん,100,BOTTOM,Kaisa,True,9,2,3,187,18,9,2,12535,16153,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,100,UTILITY,Nami,True,3,2,13,32,64,24,3,8790,7021,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,watakiti,0123,200,TOP,Darius,False,3,8,0,134,21,10,0,8608,10720,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,chaspas,zin,200,JUNGLE,Morgana,False,0,5,2,146,21,7,0,7912,4826,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,井上ケビン,1009,200,MIDDLE,Diana,False,4,4,2,128,26,11,2,8851,17281,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,デマァァァシアァァァァ,YoBro,200,BOTTOM,Caitlyn,False,1,5,0,179,8,4,1,9325,11808,1578
JP1_591256919,400,CLASSIC,MATCHED_GAME,16.13,irei0160,016,200,UTILITY,Seraphine,False,0,4,0,22,35,13,2,5832,4717,1578
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,けもみみ,1111,100,TOP,Gnar,True,2,6,4,150,23,9,0,10437,11041,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,味丸先生,1643,100,JUNGLE,Warwick,True,6,1,6,176,38,17,2,12582,14987,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,ワンワンワンダフル,589,100,MIDDLE,Mel,True,13,6,5,211,30,13,1,15411,31393,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,あっぴーこくまろ,4503,100,BOTTOM,Aphelios,True,6,2,7,212,17,10,0,13152,28582,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,100,UTILITY,Milio,True,1,1,11,40,75,37,4,8562,7240,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,眠nyan,nyan,200,TOP,Olaf,False,7,4,3,203,27,9,2,13085,24843,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,cemu,00818,200,JUNGLE,Briar,False,6,7,3,186,27,2,9,13028,14150,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,生け捕りは無理かな,961,200,MIDDLE,Viktor,False,1,9,4,165,21,9,3,9104,22617,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,Ibu008,0818,200,BOTTOM,Senna,False,1,4,5,201,23,10,5,11362,21145,1881
JP1_591420730,400,CLASSIC,MATCHED_GAME,16.13,Iron man,1785,200,UTILITY,Poppy,False,1,4,3,40,48,13,7,7959,3926,1881
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,mmmeiiitft,JP1,100,TOP,Gnar,False,4,2,10,248,24,10,0,13578,18495,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,oshimuTV,9292,100,JUNGLE,Nasus,False,7,7,18,158,22,5,4,13946,24441,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,Ichinose,5151,100,MIDDLE,Yasuo,False,9,12,14,221,21,10,1,14518,29480,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,mki3939,3673,100,BOTTOM,Caitlyn,False,14,6,14,241,9,3,1,18827,35109,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,ラブandベリー,1692,100,UTILITY,Nautilus,False,7,4,25,35,88,40,4,13023,24918,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,エモーショナル新城ロンリネス魔華,Tellu,200,TOP,Irelia,True,2,7,5,317,40,15,0,15464,18461,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,尼崎のREO,JP1,200,JUNGLE,Belveth,True,7,11,7,220,38,15,1,15968,18097,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,GGG,WG79,200,MIDDLE,Locke,True,17,9,4,209,32,13,5,17319,33869,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,4veVe,しゅうじん,200,BOTTOM,Sivir,True,2,5,15,247,15,9,1,16354,32437,2363
JP1_591429144,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,200,UTILITY,Morgana,True,3,9,12,48,93,42,3,11834,30333,2363
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,jupenuma,JP1,100,TOP,Renekton,True,12,10,2,208,14,7,0,15360,34921,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,胃腸炎,0910,100,JUNGLE,Naafiri,True,2,5,7,193,40,7,5,10683,10280,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,miata,IIII,100,MIDDLE,Xerath,True,6,1,10,218,21,10,4,12057,31046,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,4veVe,しゅうじん,100,BOTTOM,Kaisa,True,5,2,5,185,20,8,2,11769,20978,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,100,UTILITY,Nami,True,2,3,11,24,76,35,6,8419,7295,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,小田原に妖精さんがいたよ,イギリス産,200,TOP,Riven,False,12,10,0,206,20,9,2,14427,33856,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,ゆにちゃ,229,200,JUNGLE,Nocturne,False,3,6,6,163,25,10,2,10293,15991,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,あめちゃん,1213,200,MIDDLE,Hwei,False,0,2,1,191,14,9,1,8308,7930,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,Kmia,2525,200,BOTTOM,Caitlyn,False,5,6,2,239,16,3,8,12095,28086,1833
JP1_591434669,400,CLASSIC,MATCHED_GAME,16.13,TAKAsan,7065,200,UTILITY,Nautilus,False,1,3,6,26,68,24,6,7688,5167,1833
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,lenchan,5429,100,TOP,Teemo,True,3,4,3,176,29,12,0,11011,17666,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,ちょく,4884,100,JUNGLE,Lillia,True,5,2,13,213,29,10,1,14119,22697,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,Yuoni,New,100,MIDDLE,Anivia,True,16,4,5,180,33,14,2,14665,35094,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,超プラズマバースト,トレーフル,100,BOTTOM,Xayah,True,5,6,10,206,18,11,2,14165,22510,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,100,UTILITY,Rakan,True,1,5,13,36,77,35,8,9221,4723,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,pp9,pipi9,200,TOP,Gwen,False,6,3,1,217,31,12,2,11898,15848,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,yuki10000,00000,200,JUNGLE,Locke,False,6,6,4,179,36,6,9,11572,19100,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,봄의 숨결,1119,200,MIDDLE,Talon,False,0,9,3,189,19,8,2,9262,22305,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,ps4 82,1017,200,BOTTOM,Tristana,False,6,4,2,236,19,7,2,13564,22562,1945
JP1_591845835,400,CLASSIC,MATCHED_GAME,16.13,マルボロ,RED,200,UTILITY,Lux,False,3,8,10,39,61,23,4,10025,21733,1945
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,最強田代慎太朗,7123,100,TOP,Yasuo,False,19,8,13,281,33,7,2,21373,59907,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,チャック,6779,100,JUNGLE,Sejuani,False,10,11,20,193,57,9,8,16069,22007,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,ベリーグッドマナーマン,37564,100,MIDDLE,Vex,False,6,11,10,157,55,21,3,12554,22679,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,IKa,4473,100,BOTTOM,Jhin,False,9,6,14,277,25,10,3,18111,29911,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,沼地の猫,rafu,100,UTILITY,Lux,False,7,7,20,63,111,35,12,13345,38961,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,lenchan,5429,200,TOP,Teemo,True,2,10,13,222,29,13,3,14248,23516,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,ちょく,4884,200,JUNGLE,Karthus,True,25,10,13,275,44,7,8,25494,101357,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,とぉっりぃっぴぃ,1419,200,MIDDLE,Yone,True,14,10,17,242,28,10,4,19346,58600,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,kyabetsunoshin,2415,200,BOTTOM,MissFortune,True,1,11,9,182,2,2,0,13336,10027,2581
JP1_591847983,400,CLASSIC,MATCHED_GAME,16.13,RN K3NCH1,SKZ,200,UTILITY,Nami,True,1,10,28,41,123,57,13,12025,7371,2581
